cbo,rfc,lcom,loc,cam,amc,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
0,2,0,16,1.0,3.0,0,True,False,0.025840101846072373,False,0.1,False,0.19978879738341115,AdaBoost,AdaBoost,False,0.1968007198627253
12,71,163,783,0.25170068,33.95454545,22,True,True,0.9738593844534784,True,0.6,True,0.5293678798315216,AdaBoost,AdaBoost,True,0.5705950023925064
8,21,0,104,0.333333333,16.0,4,False,False,0.4424878298351525,False,0.1,False,0.2537002488274846,AdaBoost,AdaBoost,False,0.25464496760169564
2,20,21,129,0.4,11.4,1,False,False,0.4179808427341804,False,0.0,False,0.3859316435018082,AdaBoost,AdaBoost,False,0.3829355397370708
18,12,10,62,0.533333333,11.4,5,False,False,0.0707366868924945,False,0.2,False,0.1052621446334736,AdaBoost,AdaBoost,False,0.10567384090906551
2,4,1,20,0.75,9.0,3,False,False,0.04455065686608887,False,0.0,False,0.07881111090432519,AdaBoost,AdaBoost,False,0.07770366649511838
4,18,0,126,0.476190476,16.42857143,5,False,False,0.4318013174287241,False,0.4,False,0.3174644575408353,AdaBoost,AdaBoost,False,0.31957716032757694
8,34,1,346,1.0,172.0,1,False,True,0.5641792892533203,True,0.6,False,0.4749778392811535,AdaBoost,AdaBoost,False,0.48849984546812064
69,3,3,3,1.0,0.0,1,False,False,0.016939403695172953,False,0.0,False,0.09631319357579148,AdaBoost,AdaBoost,False,0.09450428687246054
1,12,15,74,0.5,11.33333333,3,False,False,0.07117784490837406,False,0.3,False,0.2867505332194669,AdaBoost,AdaBoost,False,0.28424846485141514
29,119,277,900,0.207885305,27.83870968,16,True,True,0.989521509618764,True,1.0,True,0.7078369122338132,AdaBoost,AdaBoost,True,0.7456776017725962
13,103,176,1046,0.175,41.875,6,True,True,0.9758766328255982,True,1.0,True,0.7181584547300021,AdaBoost,AdaBoost,True,0.7534678423172213
15,130,434,1220,0.328125,35.12121212,26,False,True,0.6630295934071699,True,0.6,True,0.7147703197413556,AdaBoost,AdaBoost,True,0.7049263980016355
4,15,4,90,0.533333333,16.4,1,False,False,0.4029822737041676,False,0.0,False,0.13629471444645233,AdaBoost,AdaBoost,False,0.13833826692879714
11,28,3,111,0.833333333,35.66666667,7,False,False,0.12039517396779885,False,0.2,False,0.09988402741821276,AdaBoost,AdaBoost,False,0.10101136094146228
2,15,1,73,0.75,35.5,6,False,False,0.09398773055217867,False,0.0,False,0.051461557149717015,AdaBoost,AdaBoost,False,0.05152665220929731
1,3,0,7,1.0,6.0,0,False,False,0.02741641509819262,False,0.0,False,0.01830131581108074,AdaBoost,AdaBoost,False,0.01825148766102943
12,42,54,233,0.261538462,16.61538462,6,True,False,0.1859229870082526,False,0.2,False,0.1499035899232303,AdaBoost,AdaBoost,False,0.1507805146725747
6,29,6,164,1.0,39.5,7,False,False,0.11608836613880424,False,0.1,False,0.22329271541101767,AdaBoost,AdaBoost,False,0.22090912324688602
2,7,4,502,0.5555555560000001,124.0,4,False,False,0.2281169950332977,False,0.2,False,0.19882657927821148,AdaBoost,AdaBoost,False,0.2013784812233319
12,37,56,269,0.205128205,19.38461538,7,False,False,0.190446429108557,False,0.1,False,0.11603754365404062,AdaBoost,AdaBoost,False,0.11680061509174558
3,11,0,84,0.4375,19.75,12,False,False,0.16806122143938074,False,0.2,False,0.16911911115738762,AdaBoost,AdaBoost,False,0.16937714728426337
15,72,54,457,0.194444444,20.28571429,3,True,False,0.3440059956096905,True,0.6,False,0.4634579927600593,RandomForest,AdaBoost,False,0.45974248198208945
5,3,3,8,0.666666667,0.0,1,False,False,0.03637498407638256,False,0.0,False,0.036920757596418885,AdaBoost,AdaBoost,False,0.036590262473534876
3,19,3,83,0.666666667,26.66666667,4,False,False,0.09100731708498216,False,0.0,False,0.03409943293689568,AdaBoost,AdaBoost,False,0.034491503980408435
29,123,2700,1021,0.20593692,11.77922078,14,True,True,0.6080618520925222,False,0.1,True,0.5164000552798879,AdaBoost,AdaBoost,True,0.5044962285271821
4,1,0,1,1.0,0.0,1,False,False,0.025156807070859908,False,0.0,False,0.04187133811687668,AdaBoost,AdaBoost,False,0.04130103517872034
5,10,0,36,0.4375,7.75,1,False,False,0.06011584021763072,False,0.3,False,0.16056195641235135,AdaBoost,AdaBoost,False,0.1605651038314704
3,20,15,106,0.5555555560000001,16.66666667,4,False,False,0.09212583340110392,False,0.0,False,0.3447274012266477,AdaBoost,AdaBoost,False,0.3386354414177366
9,51,28,344,0.294117647,18.76470588,5,True,True,0.5461839820629756,True,0.7,False,0.3137791557359627,AdaBoost,AdaBoost,False,0.3518733570452743
5,9,0,27,0.625,5.5,1,False,False,0.048140764151545064,False,0.0,False,0.12152093695337725,AdaBoost,AdaBoost,False,0.11956370666267084
8,45,15,279,0.327272727,24.09090909,10,True,False,0.275115908229067,False,0.3,False,0.29882239501493946,AdaBoost,AdaBoost,False,0.2985447918453443
8,49,54,450,0.346153846,33.0,6,True,False,0.2450664913311185,True,0.7,True,0.6055587708138213,AdaBoost,AdaBoost,True,0.5793066461034668
24,24,276,24,0.089285714,0.0,1,False,False,0.42820239042608016,False,0.1,False,0.4930689612111807,AdaBoost,AdaBoost,False,0.4888331347807643
7,69,8,379,0.4166666670000001,74.4,12,True,True,0.6208466613431307,False,0.3,True,0.7814372457938451,AdaBoost,AdaBoost,True,0.7449552241174658
3,29,55,161,0.29333333300000003,9.466666667,3,False,False,0.12091635158741265,False,0.1,False,0.349821074148705,AdaBoost,AdaBoost,False,0.34484944191521216
9,13,0,69,0.533333333,12.6,3,False,False,0.06930345674588965,False,0.4,False,0.3164180562344445,AdaBoost,AdaBoost,False,0.3141498392831343
2,21,1,120,0.666666667,38.33333333,6,False,False,0.11799350627055726,False,0.0,False,0.2435004774015532,AdaBoost,AdaBoost,False,0.2398401321339566
7,26,6,193,0.533333333,36.6,5,True,False,0.1325331318244892,True,0.6,False,0.4250711040403418,RandomForest,AdaBoost,False,0.4230524752600383
3,26,9,210,0.642857143,28.14285714,13,True,False,0.214952848539114,False,0.5,False,0.2410978422444747,AdaBoost,AdaBoost,False,0.24305136327289936
10,53,0,419,0.28571428600000004,28.78571429,7,False,False,0.2812131658489179,True,0.6,True,0.5257909270899629,Voting,AdaBoost,True,0.5084599186939476
7,50,271,392,0.384615385,13.34615385,9,False,False,0.3348389244848196,False,0.5,False,0.3063156883367853,AdaBoost,AdaBoost,False,0.31791730465921314
28,137,774,1254,0.127906977,26.88636364,5,True,True,0.9838347582611084,True,1.0,True,0.8129842332212481,AdaBoost,AdaBoost,True,0.8364002707141696
7,5,10,5,0.4,0.0,1,False,False,0.0656359278671502,False,0.0,False,0.03209893043958525,AdaBoost,AdaBoost,False,0.03218072945806644
12,109,233,881,0.157051282,32.11538462,4,True,True,0.9729758303737228,True,0.9,True,0.7579419873494274,AdaBoost,AdaBoost,True,0.7830581389238993
7,39,100,241,0.382352941,12.41176471,7,False,False,0.2040838981413259,False,0.1,False,0.05753722788540954,AdaBoost,AdaBoost,False,0.05965342144471212
142,158,1627,1752,0.160233918,28.96551724,17,True,True,0.9835251784992894,True,1.0,True,0.922005901826255,AdaBoost,AdaBoost,True,0.930990258679356
4,56,107,689,0.260869565,28.73913043,7,True,True,0.8603975659264594,False,0.5,False,0.4345825576323449,Voting,AdaBoost,False,0.4739212170348196
4,29,17,224,0.4,18.72727273,3,False,False,0.14155927205975286,False,0.3,False,0.3260836737365796,AdaBoost,AdaBoost,False,0.32368263470944586
6,24,0,133,0.325,15.25,6,False,False,0.15081464997474933,False,0.1,False,0.13025221801908274,AdaBoost,AdaBoost,False,0.13020061912983133
8,16,8,77,0.4375,14.0,2,False,False,0.0928688568309544,False,0.1,False,0.33224398743861355,AdaBoost,AdaBoost,False,0.32721953770947987
5,7,0,33,0.583333333,6.75,2,True,False,0.06766487501885053,False,0.0,False,0.05472587637700285,AdaBoost,AdaBoost,False,0.054349891228876936
2,11,3,51,0.666666667,7.166666667,1,False,False,0.06943208364203536,False,0.0,False,0.013481844665584641,AdaBoost,AdaBoost,False,0.014003982683726615
4,41,15,388,0.2,54.0,3,True,False,0.19727478476611202,True,0.8,True,0.5250099989991827,AdaBoost,AdaBoost,True,0.510400292455335
5,30,0,328,0.375,30.8,12,False,False,0.4175586531384082,False,0.3,False,0.2906345020874171,AdaBoost,AdaBoost,False,0.3018722867787589
3,26,0,115,0.625,27.0,1,False,False,0.1051650288437257,False,0.3,False,0.3078595232354115,AdaBoost,AdaBoost,False,0.3054221856910946
18,53,86,348,0.155080214,18.82352941,8,True,True,0.7228554346049415,True,0.6,True,0.5246593843727669,AdaBoost,AdaBoost,True,0.5451315429354531
9,34,68,199,0.292307692,14.15384615,5,False,False,0.17179215167003545,False,0.5,True,0.5273388641007494,AdaBoost,AdaBoost,True,0.5229330825385301
1,17,0,251,0.5,77.33333333,11,False,False,0.1437957863430843,False,0.3,False,0.15085876820984062,AdaBoost,AdaBoost,False,0.15221197733905925
1,7,0,58,0.666666667,17.66666667,4,False,False,0.07510900370356635,False,0.0,False,0.01838050866002809,AdaBoost,AdaBoost,False,0.01886456424334159
9,16,11,195,0.4,29.5,3,False,False,0.43837586909248905,True,0.6,False,0.4579881045637443,AdaBoost,AdaBoost,False,0.4591264756870725
24,45,46,189,0.375,12.0,3,False,False,0.17396256453136527,False,0.0,False,0.3867089865047594,AdaBoost,AdaBoost,False,0.38050805517295666
7,37,66,184,0.512820513,12.84615385,4,False,False,0.1532322365483789,False,0.3,False,0.3884495519555435,AdaBoost,AdaBoost,False,0.3848575865343074
7,25,12,133,0.270833333,14.875,3,False,False,0.1339840078357441,False,0.3,False,0.10874704990262538,AdaBoost,AdaBoost,False,0.11088193140430311
25,109,268,879,0.125,28.68965517,29,True,True,0.9942268091281924,True,1.0,True,0.8947827408989336,AdaBoost,AdaBoost,True,0.9083011982688936
6,17,0,156,0.583333333,46.33333333,9,False,False,0.13388532726000454,False,0.4,False,0.3392614853523954,AdaBoost,AdaBoost,False,0.3374531672886566
4,7,0,34,0.5,7.25,2,False,False,0.07198171387617151,False,0.0,False,0.023672440366813617,AdaBoost,AdaBoost,False,0.024007464137708132
5,21,130,125,0.36,5.0,4,False,False,0.1148270276127971,True,0.7,False,0.4668839896391626,AdaBoost,AdaBoost,False,0.4650257799483062
29,40,72,463,0.177777778,26.9375,5,False,True,0.5998452126725108,False,0.5,False,0.4763695474456269,AdaBoost,AdaBoost,False,0.48800124050577093
0,2,0,15,1.0,3.0,0,False,False,0.3760669379524508,True,1.0,True,0.895653264956107,Voting,AdaBoost,True,0.8906036714630725
9,36,62,202,0.307692308,14.30769231,5,True,False,0.17733486652120733,True,0.7,True,0.5154186055775435,AdaBoost,AdaBoost,True,0.5132560526371843
7,1,0,1,1.0,0.0,1,False,False,0.041416422924646486,False,0.0,False,0.037881426894781633,AdaBoost,AdaBoost,False,0.037558001260377394
1,14,28,271,0.45,32.875,7,False,False,0.13301515200609915,False,0.1,False,0.06180163642985936,AdaBoost,AdaBoost,False,0.0629990425930236
1,0,0,7,0.0,0.0,0,False,False,0.07405623912798055,False,0.0,False,0.00747017536739225,AdaBoost,AdaBoost,False,0.008174099447692696
6,10,0,74,0.583333333,12.8,5,False,False,0.08703071412036521,False,0.2,False,0.17537430416036914,AdaBoost,AdaBoost,False,0.1745819969921994
13,32,0,192,0.238095238,14.83333333,4,False,False,0.16360582318156908,False,0.2,False,0.06735753153082394,AdaBoost,AdaBoost,False,0.06975566608446199
15,108,244,712,0.178030303,26.92,8,True,True,0.976214253963799,True,0.9,True,0.5872188474329618,AdaBoost,AdaBoost,True,0.6353410621342784
3,7,0,27,0.666666667,7.666666667,1,False,False,0.06180228496391532,False,0.0,False,0.032350166729369516,AdaBoost,AdaBoost,False,0.0323819527230557
2,9,1,22,1.0,10.0,1,False,False,0.05434203471999866,False,0.0,False,0.013140415660018952,AdaBoost,AdaBoost,False,0.013493996886381247
8,75,53,968,0.183333333,86.27272727,17,True,True,0.9713482198399616,True,1.0,True,0.7000448359380139,AdaBoost,AdaBoost,True,0.7375472135757255
2,11,3,25,0.666666667,7.333333333,1,False,False,0.06897985678797809,False,0.0,False,0.011450724546036722,AdaBoost,AdaBoost,False,0.012010808778655745
5,20,28,156,0.481481481,15.88888889,1,False,False,0.09788640514686764,False,0.0,False,0.4267185968294171,AdaBoost,AdaBoost,False,0.4187799981726503
5,42,233,269,0.269230769,9.115384615,3,False,False,0.20723099416065052,False,0.3,False,0.33547480015912146,AdaBoost,AdaBoost,False,0.3336391219721974
7,28,0,191,0.314285714,25.71428571,2,False,False,0.1404171937575897,False,0.1,False,0.2455770804732353,AdaBoost,AdaBoost,False,0.24295061546642102
4,1,0,1,1.0,0.0,1,False,False,0.04248851569742843,False,0.0,False,0.028532840724233895,AdaBoost,AdaBoost,False,0.028420812634377273
3,6,6,24,0.7,3.4,1,False,False,0.058497080795766127,False,0.0,False,0.10386447229678217,AdaBoost,AdaBoost,False,0.10233616683672024
5,27,3,135,0.5,21.16666667,2,False,False,0.11997017845327985,False,0.0,False,0.12325066280635395,AdaBoost,AdaBoost,False,0.12202613710552242
5,16,0,82,1.0,15.0,3,False,False,0.4061677844463749,False,0.4,False,0.293103317679741,AdaBoost,AdaBoost,False,0.29544957892579854
13,57,4,377,0.5,44.75,7,False,False,0.2829825242578072,True,0.7,True,0.5311876158433213,Voting,AdaBoost,True,0.5182234735858089
2,7,21,7,0.642857143,0.0,1,False,False,0.06159337131907805,False,0.2,False,0.24668770304985216,AdaBoost,AdaBoost,False,0.2440817071087402
10,42,126,274,0.17857142899999998,11.66666667,4,False,False,0.2065395903603412,False,0.4,False,0.33559179431025105,AdaBoost,AdaBoost,False,0.3347080836806955
12,97,302,1230,0.272321429,41.78571429,20,False,True,0.6528201468661659,True,1.0,True,0.6214915800037393,AdaBoost,AdaBoost,True,0.6423825152609891
1,0,0,25,0.0,0.0,0,False,False,0.07424506958941683,False,0.0,False,0.04654432015095792,AdaBoost,AdaBoost,False,0.04641907960091555
5,12,3,44,1.0,13.66666667,1,False,False,0.05784184151125441,False,0.0,False,0.126613612892054,AdaBoost,AdaBoost,False,0.12459364866373211
4,10,0,55,0.666666667,17.0,1,False,False,0.06744755245188462,False,0.0,False,0.031204147783151538,AdaBoost,AdaBoost,False,0.031326092818359734
10,90,63,615,0.222222222,42.14285714,3,False,True,0.9363766298012488,True,0.9,True,0.782942651019607,AdaBoost,AdaBoost,True,0.8016196886856578
4,15,0,105,0.5,24.5,1,False,False,0.08778287616413889,False,0.1,False,0.021765381908242502,AdaBoost,AdaBoost,False,0.023287600809776952
5,21,3,104,0.533333333,15.66666667,1,False,False,0.09679040909287424,False,0.1,False,0.1505649625276906,AdaBoost,AdaBoost,False,0.1494517158118715
3,1,0,1,1.0,0.0,1,False,False,0.04285115117614862,False,0.0,False,0.049000034690774116,AdaBoost,AdaBoost,False,0.048456759624937694
6,30,0,182,0.6,88.5,9,False,False,0.15367988072605074,False,0.3,False,0.4637009379763925,AdaBoost,AdaBoost,False,0.458513094947867
14,24,11,124,0.35714285700000004,14.71428571,1,False,False,0.4439132662030569,False,0.2,False,0.3352941223014356,AdaBoost,AdaBoost,False,0.3352574718384214
2,12,0,68,0.5,15.25,1,False,False,0.08081373822925332,False,0.0,False,0.02405226826758748,AdaBoost,AdaBoost,False,0.024482116652609846
6,15,6,122,0.4375,13.625,2,False,False,0.09289917241679994,False,0.1,False,0.3861219152832353,AdaBoost,AdaBoost,False,0.3799514798849022
5,45,21,359,0.45,34.3,2,False,False,0.1934702784045937,True,0.8,False,0.4999090828823921,AdaBoost,AdaBoost,False,0.4883180955075065
5,4,6,4,0.625,0.0,1,False,False,0.05656023987468525,False,0.0,False,0.06393889292226365,AdaBoost,AdaBoost,False,0.06323750083228528
1,8,0,43,0.666666667,6.0,1,False,False,0.0646014416376434,False,0.0,False,0.002079033995163832,AdaBoost,AdaBoost,False,0.002787500930254469
7,40,58,292,0.32967033,20.92307692,10,False,False,0.3410300440080274,False,0.5,True,0.5035444195645763,AdaBoost,AdaBoost,True,0.5016167728525562
4,15,3,70,0.533333333,10.0,1,False,False,0.08282080359593885,False,0.0,False,0.15285668866904709,AdaBoost,AdaBoost,False,0.15056940273115785
7,39,148,285,0.375,12.6,5,False,False,0.18735330437903705,False,0.1,False,0.21506859174938744,AdaBoost,AdaBoost,False,0.2136381181664308
1,6,1,20,0.75,9.0,1,False,False,0.057997993655048125,False,0.0,False,0.035403743947612094,AdaBoost,AdaBoost,False,0.03532623463062445
10,47,145,1004,0.18487395,54.66666667,47,True,True,0.9899008548531112,False,0.5,True,0.633296812585541,AdaBoost,AdaBoost,True,0.6571837118888637
16,79,365,466,0.20952381,13.64516129,4,False,True,0.5801055396471007,False,0.2,False,0.4135948495500565,AdaBoost,AdaBoost,False,0.41745946218620483
3,5,1,12,0.75,5.0,1,False,False,0.3886608246021088,True,0.7,True,0.6269042411361321,Voting,AdaBoost,True,0.6248319112668975
7,37,44,231,0.291666667,17.75,5,False,False,0.1890781456406652,False,0.1,False,0.4895310742075663,AdaBoost,AdaBoost,False,0.4822810702729247
5,30,8,214,0.5,25.25,6,False,False,0.15790220249630282,True,0.6,False,0.4280184450579397,AdaBoost,AdaBoost,False,0.4265265382519526
3,20,3,82,0.5,26.33333333,6,False,False,0.4599737352837434,False,0.4,False,0.3197291015668185,AdaBoost,AdaBoost,False,0.32213577514621045
4,43,81,230,0.28571428600000004,14.92857143,5,False,False,0.21004432898095726,False,0.5,False,0.4513721220765391,AdaBoost,AdaBoost,False,0.4490283482362895
8,27,21,94,0.4,7.272727272999999,1,False,False,0.11458440370075755,False,0.0,False,0.4842478862846439,AdaBoost,AdaBoost,False,0.47527981640681327
8,6,1,25,0.833333333,7.0,3,False,False,0.3913620499393513,False,0.2,False,0.4523413911951057,AdaBoost,AdaBoost,False,0.44905201568275716
10,64,22,791,0.703703704,86.88888889,23,True,True,0.6254391666105801,False,0.3,True,0.6975045146066761,AdaBoost,AdaBoost,True,0.6723583669295167
3,11,1,74,0.5555555560000001,10.66666667,1,False,False,0.0790766197233395,False,0.0,False,0.06472989476218212,AdaBoost,AdaBoost,False,0.06424976314527839
9,10,6,185,0.5,34.0,5,False,False,0.10313501892130596,False,0.4,False,0.4875536824699112,AdaBoost,AdaBoost,False,0.48200744076893876
13,14,6,56,0.375,12.75,1,False,False,0.0892703829662066,False,0.0,False,0.08351833119801692,AdaBoost,AdaBoost,False,0.08274412071826562
32,120,417,2098,0.290441176,58.05714286,19,True,True,0.9936150543656072,False,0.5,True,0.6472920928469743,AdaBoost,AdaBoost,True,0.6694857358296293
3,1,0,1,1.0,0.0,1,False,False,0.0441336471922576,False,0.0,False,0.07896762460963193,AdaBoost,AdaBoost,False,0.07774724872533038
13,87,69,498,0.233333333,31.73333333,7,True,True,0.9433007766602228,True,0.7,False,0.4963949667103282,AdaBoost,AdaBoost,False,0.5439091691469246
4,21,3,108,0.428571429,13.71428571,2,False,False,0.11385825879006313,False,0.0,False,0.08770706132234421,AdaBoost,AdaBoost,False,0.08713788565175933
4,41,0,381,0.818181818,29.5,3,True,False,0.1567121822108645,False,0.5,False,0.38857900678453705,AdaBoost,AdaBoost,False,0.3743341856619316
2,1,0,1,1.0,0.0,1,False,False,0.044805135328794786,False,0.0,False,0.05750177866306432,AdaBoost,AdaBoost,False,0.05676675693040277
6,72,22,623,0.273809524,45.84615385,1,True,True,0.8749291515523697,True,1.0,True,0.596296246425269,AdaBoost,AdaBoost,True,0.639189388696438
6,60,402,4541,0.191666667,109.0243902,47,True,True,0.9992668234567074,True,0.7,True,0.7632121302767899,AdaBoost,AdaBoost,True,0.780122104961366
27,23,68,400,0.708333333,28.23076923,50,True,True,0.6213662061291286,False,0.3,False,0.4116005300272605,Voting,AdaBoost,False,0.4239697512263396
13,31,76,165,0.1953125,8.8125,4,False,False,0.16205447356453334,False,0.1,False,0.13268837979812728,AdaBoost,AdaBoost,False,0.13271415721043084
6,30,30,282,0.472222222,22.08333333,6,False,False,0.1779091086966719,False,0.2,False,0.2202262812798033,AdaBoost,AdaBoost,False,0.21950875007144072
4,5,0,24,0.875,4.75,1,False,False,0.05262731976498577,False,0.1,False,0.4557359533759637,AdaBoost,AdaBoost,False,0.4472530682333895
15,76,152,573,0.17857142899999998,25.85714286,23,True,True,0.9717526598560466,True,0.9,True,0.7392083415505258,AdaBoost,AdaBoost,True,0.7665616853969716
5,18,14,90,0.40625,8.333333332999999,1,True,False,0.09999452286782834,False,0.2,False,0.25792256509252925,AdaBoost,AdaBoost,False,0.25542219912888564
7,46,27,372,0.214285714,24.92857143,5,False,False,0.31747991869234243,True,0.8,True,0.5553778906057557,Voting,AdaBoost,True,0.5470099438853969
1,0,0,26,0.0,0.0,0,False,False,0.08376565126116782,False,0.0,False,0.08962497577631072,AdaBoost,AdaBoost,False,0.08864825624120075
3,30,9,278,0.5555555560000001,36.42857143,3,False,False,0.14410907007822515,False,0.5,False,0.2679664853724422,AdaBoost,AdaBoost,False,0.2688092967737609
4,17,0,131,0.5555555560000001,20.0,1,False,False,0.09429451048480904,False,0.1,False,0.08284157935220825,AdaBoost,AdaBoost,False,0.0831538463086241
4,17,0,107,0.476190476,13.85714286,5,False,False,0.11678821620259687,False,0.1,True,0.5191769286465574,AdaBoost,AdaBoost,True,0.5100616963953518
1,2,0,4,1.0,3.0,0,False,False,0.04423968729202323,False,0.0,False,0.04415321965371423,AdaBoost,AdaBoost,False,0.043708095780555956
14,42,113,356,0.268907563,18.38888889,11,True,False,0.4868518176317475,True,0.6,False,0.449257305066798,RandomForest,AdaBoost,False,0.4596604867072098
19,33,66,261,0.259259259,20.58333333,8,False,False,0.273007478392138,False,0.2,False,0.10600047405579828,AdaBoost,AdaBoost,False,0.10897549357022643
11,20,0,75,0.4375,17.5,3,True,False,0.10892936325281513,False,0.1,False,0.014005591492088852,AdaBoost,AdaBoost,False,0.01602562923077906
5,39,4,274,0.46875,32.5,5,False,True,0.5341856533622115,True,0.9,False,0.4529545875219004,AdaBoost,AdaBoost,False,0.45845703994193343
14,62,133,625,0.26623376600000004,27.22727273,9,False,True,0.9083037405660463,True,0.8,True,0.5174606001290789,AdaBoost,AdaBoost,True,0.5640234393835473
8,10,0,51,0.625,11.5,1,False,False,0.06847943483927843,False,0.0,False,0.031602492372931584,AdaBoost,AdaBoost,False,0.03173032016786575
18,66,77,315,0.222222222,19.53333333,2,False,True,0.7328804279586684,True,0.6,False,0.4814897809683698,AdaBoost,AdaBoost,False,0.5084079739781991
18,80,86,631,0.188888889,37.75,4,True,True,0.9218954757174412,True,0.8,False,0.42604167102816176,AdaBoost,AdaBoost,False,0.4858583734982803
23,45,348,204,0.079192547,6.25,4,True,True,0.7278936898103616,True,0.8,True,0.7057952673102494,AdaBoost,AdaBoost,True,0.7070151828285385
5,1,0,1,1.0,0.0,1,False,False,0.04281629551812332,False,0.0,False,0.06371922978057258,AdaBoost,AdaBoost,False,0.06282186972706094
13,26,0,198,0.392857143,26.71428571,5,False,False,0.15509553201369505,False,0.2,False,0.09622193082815572,AdaBoost,AdaBoost,False,0.09798452572098608
3,10,0,44,0.5555555560000001,13.33333333,4,False,False,0.08819244086296794,False,0.0,False,0.16021570932848714,AdaBoost,AdaBoost,False,0.1577233525026271
6,15,2,85,0.5,19.5,6,True,False,0.11668819771634036,False,0.0,False,0.18962638103771606,AdaBoost,AdaBoost,False,0.1868257322804064
5,70,407,615,0.316129032,18.16129032,11,False,True,0.9314690855653056,False,0.3,False,0.4197730466798555,AdaBoost,AdaBoost,False,0.45725596781794836
2,11,3,25,0.666666667,7.333333333,1,False,False,0.07147456786662545,False,0.0,False,0.006448991750884529,AdaBoost,AdaBoost,False,0.007172331479946823
4,13,0,85,0.5,19.75,1,False,False,0.08871086254968168,False,0.0,False,0.024605275623713743,AdaBoost,AdaBoost,False,0.025133988524759093
5,7,0,29,0.625,6.0,1,False,False,0.0645956576813147,False,0.0,False,0.2239661309204113,AdaBoost,AdaBoost,False,0.2197703882081303
34,63,200,528,0.219387755,17.57142857,8,True,True,0.8648371950719326,True,1.0,True,0.7434856492937396,AdaBoost,AdaBoost,True,0.7660354405234762
3,11,0,56,0.375,8.0,3,False,False,0.09675586056560888,False,0.0,False,0.12862849034389115,AdaBoost,AdaBoost,False,0.12694219642637064
3,9,0,64,0.533333333,11.2,1,False,False,0.07674823371900583,False,0.0,False,0.16159190433610082,AdaBoost,AdaBoost,False,0.15893017930501135
7,3,3,3,0.476190476,0.0,1,False,False,0.0617877575734827,False,0.0,False,0.026571745245875168,AdaBoost,AdaBoost,False,0.02673026858406488
67,14,35,75,0.32,6.2,3,False,False,0.040153261011951054,False,0.4,False,0.20818201424623148,AdaBoost,AdaBoost,False,0.20808281741794363
5,26,0,172,0.375,20.125,4,False,False,0.1501743804416337,False,0.1,False,0.04789950284609861,AdaBoost,AdaBoost,False,0.04966617978899012
4,42,185,249,0.211180124,9.52173913,3,False,False,0.2274045917598453,False,0.1,False,0.1329657170557405,AdaBoost,AdaBoost,False,0.1337777717504574
9,1,0,1,1.0,0.0,1,False,False,0.040281754929590026,False,0.0,False,0.09460551202750207,AdaBoost,AdaBoost,False,0.09299077859434729
3,0,0,0,0.0,0.0,0,False,False,0.08171860901677105,False,0.0,False,0.017569053568212166,AdaBoost,AdaBoost,False,0.018169401314473872
8,15,20,136,0.476190476,15.375,7,False,False,0.4602266571586051,False,0.2,False,0.4148855393116368,AdaBoost,AdaBoost,False,0.4132639124129376
5,21,10,71,0.533333333,13.2,2,False,False,0.4352358820685646,False,0.1,False,0.1825379015074144,AdaBoost,AdaBoost,False,0.18476809224272125
2,36,38,620,0.293650794,28.0,3,True,False,0.3441253371242867,False,0.4,True,0.5152423081090283,AdaBoost,AdaBoost,True,0.4952619053767793
8,13,6,44,0.625,10.0,2,False,False,0.07585792268366036,False,0.1,False,0.08965112450421,AdaBoost,AdaBoost,False,0.08958844294914868
3,31,3,202,0.666666667,66.33333333,14,False,False,0.2582964294909494,False,0.4,True,0.5676355998843241,AdaBoost,AdaBoost,True,0.5621905452728005
25,59,67,304,0.261538462,20.35714286,4,True,False,0.33200828751977896,False,0.2,False,0.3313149475934693,AdaBoost,AdaBoost,False,0.32999640535739516
7,51,381,376,0.241935484,10.67741935,4,False,False,0.4905526672140852,False,0.1,False,0.31877549043655784,AdaBoost,AdaBoost,False,0.32279711199272404
10,12,1,76,0.666666667,24.33333333,4,False,False,0.08065151664310606,False,0.1,False,0.047854189197773865,AdaBoost,AdaBoost,False,0.04877883151524178
1,5,0,45,0.666666667,13.33333333,2,False,False,0.06728985301235732,False,0.0,False,0.026201579686207708,AdaBoost,AdaBoost,False,0.026435051273770077
8,49,21,265,0.363636364,22.72727273,7,False,True,0.6428500244794141,False,0.4,False,0.4991505114082172,AdaBoost,AdaBoost,False,0.49989110259937747
4,14,15,56,0.476190476,6.571428571,1,False,False,0.08587550972890919,False,0.0,False,0.1540119163698907,AdaBoost,AdaBoost,False,0.1516293819687279
4,1,0,1,1.0,0.0,1,False,False,0.043470728086253546,False,0.0,False,0.06371923014498179,AdaBoost,AdaBoost,False,0.06282980580569869
25,157,744,1828,0.13986014,39.04444444,19,True,True,0.9973786842524474,True,1.0,True,0.962960625997393,AdaBoost,AdaBoost,True,0.9676439479368717
1,6,1,22,0.666666667,6.0,1,False,False,0.06419060522102242,False,0.0,False,0.0065563947358917825,AdaBoost,AdaBoost,False,0.007189020623586457
3,32,0,1254,0.5555555560000001,207.3333333,2,False,False,0.17690752791288974,False,0.3,False,0.1632394715723222,AdaBoost,AdaBoost,False,0.17095109070835465
